name,age,vintage,vol,ml,price
"Glen Grant, Berry Bros & RuddBerrys´ Own Selection b.2004",30,,46.00%,700,256 €January 2016
"Glen Grant, Berry Bros & Rudd b.2011(Cask 7643)",37,1974,47.80%,700,417 €May 2019
"Glen Grant, Berry Bros & RuddBerrys´ Own Selection b.2006(Cask 1982)",34,1972,46.00%,700,511 €November 2018
"Glen Grant, Berry Bros & RuddBerrys´ Own Selection b.2006(Cask 1980/1)",34,1972,51.00%,700,580 €October 2018
"Glen Grant, Berry Bros & Rudd b.2011(Cask 7646)",37,1974,49.30%,700,395 €June 2019
"Glen Grant, BlackadderRaw Cask b.2002(Cask 6437)",31,1971,55.70%,750,340 €August 2014
"Glen Grant, BlackadderRaw Cask b.2009One of 466 Bottles",32,1977,53.80%,700,355 €June 2017
"Glen Grant, Bladnoch Forum b.2008One of 208 Bottles (Cask 20291)",27,,54.00%,700,139 €May 2019
"Glen Grant, Bladnoch Forum b.2008One of 178 Bottles (Cask 20292)",27,,53.20%,700,107 €May 2018
"Glen Grant, Bladnoch Forum b.2008One of 168 Bottles (Cask 20296)",28,1980,51.70%,700,152 €May 2019
"Glen Grant, Bladnoch Forum b.2007One of 161 Bottles (Cask 20294)",27,1980,51.60%,700,191 €April 2019
"Glen Grant, Cadenhead b.1996",16,1980,53.90%,700,115 €June 2016
"Glen Grant, CadenheadAuthentic Collection b.2007One of 204 Bottles",18,1989,60.80%,700,89 €August 2016
"Glen Grant, CadenheadSmall Batch b.2015One of 414 Bottles",23,1992,53.10%,700,100 €April 2019
"Glen Grant, Cadenhead b.2015One of 510 Bottles",20,1995,57.50%,700,100 €May 2018
"Glen Grant, Cadenhead b.2018One of 264 Bottles",25,1993,50.80%,700,163 €June 2019
"Glen Grant, CadenheadAuthentic Collection b.2005One of 216 Bottles",16,1989,61.60%,700,93 €August 2015
"Glen Grant, CadenheadSmall Batch b.2014One of 1086 Bottles",19,1995,58.40%,700,130 €March 2019
"Glen Grant, CadenheadAuthentic Collection b.1999One of 240 Bottles",10,1989,63.50%,700,120 €May 2017
"Glen Grant, CadenheadAuthentic Collection b.1995",31,1964,52.20%,700,716 €February 2016
"Glen Grant, Cadenhead b.2016One of 312 Bottles",31,1985,44.80%,700,333 €June 2019
"Glen Grant, CadenheadAuthentic Collection b.2015One of 96 Bottles",35,1980,40.50%,700,186 €July 2018
"Glen Grant, Cadenhead b.2017One of 486 Bottles",22,1995,57.20%,700,104 €March 2019
"Glen Grant, CadenheadSmall Batch b.2016One of 300 Bottles",24,1992,45.90%,700,90 €June 2019
"Glen Grant, Cadenhead b.1995",21,1974,54.60%,700,131 €July 2016
"Glen Grant, CadenheadGlenlivet b.2000",36,1964,52.60%,700,1613 €July 2018
"Glen Grant, CadenheadAuthentic Collection b.2017One of 264 Bottles",20,1997,51.90%,700,71 €June 2019
"Glen Grant, Cadenhead b.1988",16,1972,46.00%,750,725 €November 2018
"Glen Grant, CadenheadSingle Cask b.2017One of 144 Bottles",25,1992,50.40%,700,137 €June 2019
"Glen Grant, CadenheadSmall Batch b.2013One of 186 Bottles",24,1989,55.50%,700,117 €January 2015
"Glen Grant, CadenheadSmall Batch b.2015One of 240 Bottles",23,1992,49.00%,700,106 €January 2019
"Glen Grant, CadenheadGlenlivet b.1994",14,1980,55.10%,700,174 €January 2019
"Glen Grant, CadenheadDuthies",13,,46.00%,700,32 €April 2018
"Glen Grant, CadenheadChairman´s Stock b.2006One of 180 Bottles",42,1964,51.20%,700,836 €May 2019
"Glen Grant, CadenheadAuthentic Collection b.2001One of 222 Bottles",12,1989,62.40%,700,52 €July 2016
"Glen Grant, CadenheadCask Ends b.2016",24,1992,48.00%,700,93 €January 2019
"Glen Grant, CadenheadSmall Batch b.2015One of 198 Bottles",23,1992,51.10%,700,105 €August 2017
"Glen Grant, Cadenhead b.1978",21,1957,45.71%,750,859 €January 2019
"Glen Grant, Cadenhead b.2015One of 414 Bottles",31,1984,46.10%,700,215 €February 2019
"Glen Grant, Clydesdale b.2012One of 198 Bottles (Cask co681)",30,1982,51.90%,700,149 €April 2017
"Glen Grant, Creative Whisky CompanyExclusive Casks b.2012One of 190 Bottles",20,1992,54.10%,700,89 €August 2016
"Glen Grant, Creative Whisky Company b.2011One of 203 Bottles (Cask 10189)",26,1985,55.60%,700,132 €January 2015
"Glen Grant, Dewar RattrayCask Collection b.2009One of 210 Bottles (Cask 12364)",24,1985,55.80%,700,190 €January 2018
"Glen Grant, Dewar Rattray b.2010One of 292 Bottles (Cask 121916)",17,1993,55.60%,700,93 €July 2017
"Glen Grant, Direct WinesFirst Cask b.2000(Cask 7649)",27,1973,46.00%,700,195 €September 2015
"Glen Grant, Direct WinesFirst Cask b.2008One of 187 Bottles (Cask 10182)",23,1985,55.80%,700,77 €January 2011
"Glen Grant, Direct WinesFirst Cask b.2000(Cask 2885)",24,1976,46.00%,700,309 €June 2019
"Glen Grant, Direct WinesFirst Cask b.2000(Cask 7646)",27,1973,46.00%,700,370 €June 2019
"Glen Grant, Direct WinesFirst Cask b.1996(Cask 2881)",20,1976,46.00%,700,214 €April 2018
"Glen Grant, Direct WinesFirst Cask b.2000(Cask 2886)",24,1976,46.00%,700,262 €November 2018
"Glen Grant, Douglas LaingThe Old Malt Cask b.2004One of 272 Bottles",12,1992,50.00%,700,79 €April 2015
"Glen Grant, Douglas LaingThe Old Malt Cask b.1999One of 510 Bottles",27,1972,50.00%,700,449 €November 2018
"Glen Grant, Douglas LaingThe Old Malt Cask b.1999One of 510 Bottles",27,1972,50.00%,700,449 €November 2018
"Glen Grant, Douglas LaingOld Particular b.2013One of 374 Bottles (Cask dl10026)",21,1992,51.50%,700,102 €February 2019
"Glen Grant, Douglas LaingOld & Rare b.2012One of 150 Bottles",21,1991,56.10%,700,190 €March 2017
"Glen Grant, Douglas LaingOld & Rare b.2010One of 206 Bottles (Cask 49)",25,1985,49.70%,700,190 €May 2019
"Glen Grant, Douglas LaingOld & Rare Wooden Box b.2011One of 302 Bottles",36,1975,54.00%,700,305 €December 2017
"Glen Grant, Douglas LaingThe Old Malt Cask b.1999One of 181 Bottles",32,1967,50.00%,700,522 €July 2017
"Glen Grant, Douglas LaingThe Old Malt Cask b.2004One of 272 Bottles",12,1992,50.00%,700,79 €April 2015
"Glen Grant, Douglas LaingOld & Rare Wooden Box b.2006One of 308 Bottles",30,1976,49.40%,700,355 €March 2015
"Glen Grant, Douglas LaingThe Old Malt CaskOne of 282 Bottles",30,,52.50%,700,303 €May 2019
"Glen Grant, Douglas LaingThe Old Malt Cask b.2010One of 222 Bottles",15,1995,50.00%,700,61 €April 2015
"Glen Grant, Douglas LaingThe Old Malt Cask Strong Box b.2003One of 198 Bottles",36,1967,48.30%,700,561 €December 2018
"Glen Grant, Douglas LaingXOP b.2015One of 36 Bottles (Cask 11009)",30,1985,59.10%,700,372 €March 2019
"Glen Grant, Douglas LaingThe Old Malt Cask b.2006One of 228 Bottles (Cask 3745)",30,1976,50.00%,700,449 €November 2018
"Glen Grant, Douglas LaingThe Old Malt Cask b.2009One of 278 Bottles",34,1975,50.00%,700,226 €March 2017
"Glen Grant, Douglas LaingThe Old Malt Cask b.2010One of 362 Bottles (Cask 5971)",20,1990,50.00%,700,138 €April 2018
"Glen Grant, Douglas LaingXOP b.2015One of 205 Bottles (Cask 11180)",25,1990,56.10%,700,199 €January 2019
"Glen Grant, Douglas McGibbonMcGibbon´s Provenance b.2006",11,1995,46.00%,700,50 €December 2014
"Glen Grant, Dun Eideann b.1995(Cask 689)",23,1972,55.80%,700,460 €October 2017
"Glen Grant, Dun Eideann b.2001One of 498 Bottles (Cask 1032)",31,1970,46.00%,700,682 €May 2016
"Glen Grant, Dun Eideann Strong Box b.1996(Cask 745)",13,1983,43.00%,700,109 €September 2018
"Glen Grant, Duncan TaylorSpeyside Region Selection No.2 b.2005One of 548 Bottles",36,1969,51.70%,700,486 €March 2017
"Glen Grant, Duncan TaylorDimensions Strong Box b.2013One of 249 Bottles (Cask 142041)",21,1992,52.30%,700,89 €November 2018
"Glen Grant, Duncan Taylor b.2003One of 148 Bottles",33,1970,53.20%,700,555 €April 2016
"Glen Grant, Duncan Taylor b.2010One of 204 Bottles (Cask 16560)",36,1974,52.40%,700,318 €November 2018
"Glen Grant, Duncan Taylor b.2007One of 143 Bottles (Cask 3496)",37,1970,44.00%,700,248 €January 2015
"Glen Grant, Duncan TaylorRare Auld Strong Box b.2009One of 168 Bottles (Cask 16582)",35,1974,68.00%,700,340 €August 2018
"Glen Grant, Duncan TaylorRare Auld b.2005One of 169 Bottles (Cask 16569)",31,1974,49.80%,700,238 €September 2017
"Glen Grant, Duncan TaylorRare Auld Strong Box b.2006One of 140 Bottles (Cask 830)",36,1970,54.10%,700,655 €November 2017
"Glen Grant, Duncan TaylorPeerless Strong Box b.2009One of 125 Bottles (Cask 6234)",40,1969,51.60%,700,423 €November 2018
"Glen Grant, Duncan Taylor b.2007One of 208 Bottles",37,1970,52.60%,700,497 €January 2016
"Glen Grant, Duncan Taylor b.2002One of 166 Bottles",30,1972,61.50%,700,323 €March 2017
"Glen Grant, Duncan TaylorRare Auld b.2009One of 143 Bottles (Cask 844)",39,1970,51.60%,700,393 €March 2019
"Glen Grant, Duncan TaylorRare Auld Strong Box b.2009One of 95 Bottles (Cask 6450)",37,1972,54.20%,700,374 €November 2017
"Glen Grant, Duncan Taylor b.2004One of 129 Bottles (Cask 831)",34,1970,54.20%,700,430 €June 2016
"Glen Grant, Duncan TaylorRare Auld Strong Box b.2009One of 196 Bottles (Cask 6446)",37,1972,51.80%,700,539 €June 2018
"Glen Grant, Duncan TaylorThe Octave Strong Box b.2011One of 64 Bottles (Cask 444511)",21,1990,54.90%,700,132 €November 2014
"Glen Grant, Duncan TaylorRare Auld Strong Box b.2009One of 126 Bottles (Cask 4195)",39,1970,51.90%,700,423 €March 2019
"Glen Grant, Duncan Taylor b.2007One of 104 Bottles (Cask 1643)",35,1972,53.40%,700,391 €April 2018
"Glen Grant, Duncan Taylor b.2007One of 196 Bottles (Cask 16555)",33,1974,53.80%,700,232 €June 2017
"Glen Grant, Duncan Taylor b.2010One of 201 Bottles (Cask 3497)",40,1970,48.50%,700,365 €October 2018
"Glen Grant, Duncan TaylorRare Auld Strong Box b.2003One of 163 Bottles (Cask 2539)",34,1969,63.00%,700,358 €June 2019
"Glen Grant, Duncan TaylorRare Auld Strong Box b.2007One of 163 Bottles (Cask 3887)",35,1972,56.30%,700,465 €January 2019
"Glen Grant, Duncan TaylorThe Octave Strong Box b.2015One of 69 Bottles (Cask 4410766)",20,1995,54.20%,700,99 €December 2017
"Glen Grant, Duncan Taylor b.2002One of 166 Bottles",30,1972,61.50%,750,397 €October 2017
"Glen Grant, Duncan Taylor b.2002One of 143 Bottles (Cask 811)",32,1970,46.60%,700,486 €April 2016
"Glen Grant, Duncan TaylorRare Auld Strong Box b.2009One of 285 Bottles (Cask 44541)",22,1987,57.90%,700,205 €November 2017
"Glen Grant, Duncan TaylorRare Auld b.2008One of 260 Bottles (Cask 16576)",34,1974,48.40%,700,396 €June 2019
"Glen Grant, Duncan Taylor b.2007One of 139 Bottles (Cask 3475)",37,1970,53.30%,700,470 €January 2019
"Glen Grant, Duncan TaylorRare Auld Strong Box b.2006One of 111 Bottles (Cask 3493)",36,1970,45.70%,700,505 €September 2018
"Glen Grant, Duncan TaylorCask Strength Strong Box b.2006One of 190 Bottles (Cask 818)",36,1970,53.60%,700,654 €October 2018
"Glen Grant, Duncan Taylor b.2011One of 222 Bottles (Cask 826)",41,1970,50.30%,700,420 €June 2019
"Glen Grant, Duncan TaylorRare Auld Strong Box b.2009One of 280 Bottles (Cask 44659)",22,1987,57.10%,800,154 €March 2019
"Glen Grant, Duncan Taylor b.2005One of 120 Bottles (Cask 812)",35,1970,55.00%,700,648 €October 2018
"Glen Grant, Duncan Taylor b.2009One of 141 Bottles (Cask 3492)",39,1970,49.10%,700,377 €November 2018
"Glen Grant, Duncan TaylorRare Auld Strong Box b.2005One of 231 Bottles (Cask 824)",35,1970,57.70%,700,560 €October 2016
"Glen Grant, Duncan Taylor b.2008One of 209 Bottles",36,1972,56.30%,700,661 €March 2018
"Glen Grant, Duncan TaylorDimensions Strong Box b.2013One of 216 Bottles (Cask 85125)",18,1995,54.90%,700,56 €December 2017
"Glen Grant, Duncan TaylorRare Auld b.2007One of 140 Bottles (Cask 3490)",37,1970,49.70%,700,372 €April 2018
"Glen Grant, Duncan Taylor b.2010One of 231 Bottles (Cask 50031)",19,1991,54.90%,700,56 €August 2013
"Glen Grant, Duncan Taylor b.2010One of 108 Bottles (Cask 8949)",38,1972,44.70%,700,473 €November 2018
"Glen Grant, Duncan TaylorOctave (Single Cask) b.2013One of 69 Bottles (Cask 446769)",18,1995,53.80%,700,86 €September 2017
"Glen Grant, Duncan TaylorRunrig (The Party Dram)",,1995,46.00%,700,88 €January 2019
"Glen Grant, Gordon & MacPhail",,1952,40.00%,700,621 €January 2019
"Glen Grant, Gordon & MacPhail b.1986",50,1936,40.00%,750,1450 €April 2018
"Glen Grant, Gordon & MacPhail b.2007",17,1990,40.00%,700,79 €September 2014
"Glen Grant, Gordon & MacPhail b.2005",16,1989,40.00%,700,93 €February 2018
"Glen Grant, Gordon & MacPhail b.2011",48,1963,40.00%,700,802 €June 2019
"Glen Grant, Gordon & MacPhail b.2010",42,1968,40.00%,700,500 €October 2017
"Glen Grant, Gordon & MacPhailDistillery Labels b.1997",40,1957,40.00%,700,755 €April 2019
"Glen Grant, Gordon & MacPhail",,1950,40.00%,750,885 €May 2019
"Glen Grant, Gordon & MacPhail",33,,40.00%,750,546 €January 2019
"Glen Grant, Gordon & MacPhail",21,,43.00%,750,102 €April 2019
"Glen Grant, Gordon & MacPhail",,1936,40.00%,750,1454 €May 2019
"Glen Grant, Gordon & MacPhailDistillery Labels b.2006",49,1957,40.00%,700,893 €February 2019
"Glen Grant, Gordon & MacPhailDistillery Labels Wooden Box b.2011",60,1951,40.00%,700,706 €April 2018
"Glen Grant, Gordon & MacPhail b.2002",52,1950,40.00%,750,1692 €June 2018
"Glen Grant, Gordon & MacPhail b.2001",41,1960,40.00%,700,666 €March 2019
"Glen Grant, Gordon & MacPhail b.1983",21,1962,40.00%,750,186 €March 2019
"Glen Grant, Gordon & MacPhail",38,,40.00%,750,988 €April 2019
"Glen Grant, Gordon & MacPhailDistillery Labels",,1960,40.00%,750,515 €May 2018
"Glen Grant, Gordon & MacPhail Wooden Box b.2005",50,1955,40.00%,700,828 €February 2016
"Glen Grant, Gordon & MacPhail b.1999",40,1959,40.00%,700,710 €October 2017
"Glen Grant, Gordon & MacPhailDistillery Labels Wooden Box b.2003",47,1956,40.00%,700,905 €April 2019
"Glen Grant, Gordon & MacPhail(Cask 3720)",50,,49.40%,700,1250 €November 2018
"Glen Grant, Gordon & MacPhail b.2012",46,1966,40.00%,700,494 €June 2019
"Glen Grant, Gordon & MacPhail b.2012(Cask 833)",54,1958,40.00%,700,1450 €February 2019
"Glen Grant, Gordon & MacPhail b.2011",54,1957,40.00%,700,1034 €April 2018
"Glen Grant, Gordon & MacPhail b.2006",47,1959,40.00%,700,819 €February 2019
"Glen Grant, Gordon & MacPhailRoyal Wedding b.1981",,,40.00%,750,568 €June 2019
"Glen Grant, Gordon & MacPhail b.1984",35,1949,40.00%,750,929 €March 2019
"Glen Grant, Gordon & MacPhail b.2008",43,1965,40.00%,700,673 €June 2019
"Glen Grant, Gordon & MacPhail b.1997",34,1963,40.00%,700,232 €January 2013
"Glen Grant, Gordon & MacPhail b.2008",46,1962,40.00%,700,833 €June 2019
"Glen Grant, Gordon & MacPhailOne of 160 Bottles (Cask 1369)",66,1958,46.60%,700,4691 €June 2019
"Glen Grant, Gordon & MacPhailDistillery Labels b.2006",50,1956,40.00%,700,1261 €March 2019
"Glen Grant, Gordon & MacPhail",,1964,40.00%,700,545 €September 2017
"Glen Grant, Gordon & MacPhail b.2012(Cask 5062 5063)",46,1966,45.00%,700,554 €February 2019
"Glen Grant, Gordon & MacPhailDistillery Labels b.2008",52,1956,40.00%,700,1794 €September 2018
"Glen Grant, Gordon & MacPhail b.2016",11,2005,43.00%,700,31 €November 2018
"Glen Grant, Gordon & MacPhail b.2007",57,1950,40.00%,700,1467 €December 2017
"Glen Grant, Gordon & MacPhail b.2007",49,1958,50.00%,700,1657 €March 2018
"Glen Grant, Gordon & MacPhail b.1995",35,1960,40.00%,700,605 €October 2017
"Glen Grant, Gordon & MacPhailDistillery Labels b.1987",38,1949,40.00%,750,903 €November 2018
"Glen Grant, Gordon & MacPhailRoyal Marriage b.1986",27,1959,40.00%,750,690 €March 2019
"Glen Grant, Gordon & MacPhail b.1969",5,1964,40.00%,750,193 €October 2018
"Glen Grant, Gordon & MacPhailDistillery Labels",,1959,40.00%,700,777 €April 2019
"Glen Grant, Gordon & MacPhail b.2007",17,1990,40.00%,700,79 €September 2014
"Glen Grant, Gordon & MacPhail",,1963,40.00%,700,586 €December 2017
"Glen Grant, Gordon & MacPhail b.2011",48,1963,40.00%,700,802 €June 2019
"Glen Grant, Gordon & MacPhail",,1950,40.00%,750,885 €May 2019
"Glen Grant, Gordon & MacPhail b.1986",50,1936,40.00%,750,1450 €April 2018
"Glen Grant, Gordon & MacPhail b.2002",52,1950,40.00%,750,1692 €June 2018
"Glen Grant, Gordon & MacPhail b.1996",31,1965,40.00%,700,589 €March 2019
"Glen Grant, Gordon & MacPhailDistillery Labels b.2002",13,1989,40.00%,700,61 €August 2018
"Glen Grant, Gordon & MacPhailDistillery Labels b.1997",40,1957,40.00%,700,755 €April 2019
"Glen Grant, Gordon & MacPhail",25,,40.00%,750,181 €March 2019
"Glen Grant, Gordon & MacPhail b.2007",44,1963,40.00%,700,639 €January 2015
"Glen Grant, Gordon & MacPhail",38,,40.00%,750,988 €April 2019
"Glen Grant, Gordon & MacPhail b.2012(Cask 833)",54,1958,40.00%,700,1450 €February 2019
"Glen Grant, Gordon & MacPhail",33,,40.00%,750,546 €January 2019
"Glen Grant, Gordon & MacPhail",21,,43.00%,750,102 €April 2019
"Glen Grant, Gordon & MacPhail b.2006",44,1962,40.00%,700,807 €January 2019
"Glen Grant, Gordon & MacPhail b.2010",42,1968,40.00%,700,500 €October 2017
"Glen Grant, Gordon & MacPhailDistillery Labels b.2006",49,1957,40.00%,700,893 €February 2019
"Glen Grant, Gordon & MacPhailDistillery Labels Wooden Box b.2011",60,1951,40.00%,700,706 €April 2018
"Glen Grant, Gordon & MacPhail b.2009(Cask 3955)",44,1965,45.00%,700,994 €April 2019
"Glen Grant, Gordon & MacPhail b.2001",41,1960,40.00%,700,666 €March 2019
"Glen Grant, Gordon & MacPhailDistillery Labels",,1960,40.00%,750,515 €May 2018
"Glen Grant, Gordon & MacPhail b.1979",5,1974,40.00%,750,68 €January 2019
"Glen Grant, Gordon & MacPhail b.2006",47,1959,40.00%,700,819 €February 2019
"Glen Grant, Gordon & MacPhailRoyal Wedding b.1981",,,40.00%,750,568 €June 2019
"Glen Grant, Gordon & MacPhail b.2008",43,1965,40.00%,700,673 €June 2019
"Glen Grant, Gordon & MacPhailRoyal Marriage Miniature b.1968",20,1948,40.00%,50,16 €April 2018
"Glen Grant, Gordon & MacPhail b.2011",54,1957,40.00%,700,1034 €April 2018
"Glen Grant, Gordon & MacPhailDistillery Labels b.2008",52,1956,40.00%,700,1794 €September 2018
"Glen Grant, Gordon & MacPhail Wooden Box b.2005",50,1955,40.00%,700,828 €February 2016
"Glen Grant, Gordon & MacPhail b.2016",11,2005,43.00%,700,31 €November 2018
"Glen Grant, Gordon & MacPhail b.2008",46,1962,40.00%,700,833 €June 2019
"Glen Grant, Gordon & MacPhail b.2007",50,1957,40.00%,700,1173 €June 2019
"Glen Grant, Gordon & MacPhail b.2012(Cask 5062 5063)",46,1966,45.00%,700,554 €February 2019
"Glen Grant, Gordon & MacPhail(Cask 3720)",50,,49.40%,700,1250 €November 2018
"Glen Grant, Gordon & MacPhail b.1974",5,1969,40.00%,750,106 €July 2017
"Glen Grant, Gordon & MacPhail b.2012",46,1966,40.00%,700,494 €June 2019
"Glen Grant, Gordon & MacPhailOne of 160 Bottles (Cask 1369)",66,1958,46.60%,700,4691 €June 2019
"Glen Grant, Gordon & MacPhail",,1949,40.00%,750,892 €April 2019
"Glen Grant, Gordon & MacPhail",,1957,40.00%,700,865 €March 2019
"Glen Grant, Gordon & MacPhail b.1997",34,1963,40.00%,700,232 €January 2013
"Glen Grant, Gordon & MacPhail",,1936,40.00%,750,1454 €May 2019
"Glen Grant, Gordon & MacPhail b.2005",16,1989,40.00%,700,93 €February 2018
"Glen Grant, Gordon & MacPhail b.2011",47,1964,40.00%,700,657 €September 2017
"Glen Grant, Gordon & MacPhail",,1964,40.00%,700,545 €September 2017
"Glen Grant, Gordon & MacPhailRoyal Marriage b.1968",20,1948,40.00%,750,402 €July 2017
"Glen Grant, Gordon & MacPhail b.2008",50,1958,40.00%,700,996 €May 2019
"Glen Grant, Gordon & MacPhail b.2005(Cask 1818)",51,1954,40.00%,700,1080 €September 2017
"Glen Grant, Gordon & MacPhailThe Dram Takers b.2011(Cask 2604)",58,1953,47.90%,700,2023 €May 2019
"Glen Grant, Gordon & MacPhailCask Strength b.2017(Cask 900011)",9,2008,56.70%,700,63 €May 2019
"Glen Grant, Gordon & MacPhail b.1984",35,1949,40.00%,750,929 €March 2019
"Glen Grant, Gordon & MacPhail b.1995",30,1965,40.00%,700,305 €April 2016
"Glen Grant, Gordon & MacPhail b.2006",40,1966,40.00%,700,304 €April 2018
"Glen Grant, Gordon & MacPhail Wooden Box b.2008",50,1958,46.00%,700,763 €May 2016
"Glen Grant, Gordon & MacPhail",40,,40.00%,700,523 €February 2018
"Glen Grant, Gordon & MacPhail b.1988",40,1948,40.00%,750,844 €January 2018
"Glen Grant, Gordon & MacPhail b.2007",57,1950,40.00%,700,1467 €December 2017
"Glen Grant, Gordon & MacPhail b.2009",49,1960,40.00%,700,864 €June 2019
"Glen Grant, Gordon & MacPhail b.2006",48,1958,40.00%,700,993 €January 2019
"Glen Grant, Gordon & MacPhail b.2015(Cask 854)",60,1955,51.60%,700,2980 €January 2019
"Glen Grant, Gordon & MacPhail b.2006(Cask 2066)",53,1953,40.00%,700,1346 €March 2019
"Glen Grant, Gordon & MacPhailDistillery Labels Wooden Box b.2003",47,1956,40.00%,700,905 €April 2019
"Glen Grant, Gordon & MacPhail",,1949,40.00%,700,1191 €May 2017
"Glen Grant, Gordon & MacPhail",,1952,40.00%,750,893 €August 2018
"Glen Grant, Gordon & MacPhail b.1983",21,1962,40.00%,750,186 €March 2019
"Glen Grant, Gordon & MacPhail b.2009",51,1958,40.00%,700,929 €February 2018
"Glen Grant, Gordon & MacPhail b.2007",49,1958,40.00%,700,865 €December 2018
"Glen Grant, Gordon & MacPhail Decanter b.1980",44,1936,40.00%,750,1427 €July 2018
"Glen Grant, Gordon & MacPhailDistillery Labels b.1996",40,1956,40.00%,700,685 €May 2018
"Glen Grant, Gordon & MacPhail",50,,43.00%,700,1057 €March 2019
"Glen Grant, Gordon & MacPhail b.2006",45,1961,40.00%,700,842 €March 2018
"Glen Grant, Gordon & MacPhail",,1956,40.00%,700,1227 €September 2017
"Glen Grant, Gordon & MacPhail b.2006",53,1953,40.00%,700,1008 €February 2019
"Glen Grant, Gordon & MacPhail b.2003",40,1963,40.00%,700,956 €April 2019
"Glen Grant, Gordon & MacPhailDistillery Labels b.2006",50,1956,40.00%,700,1261 €March 2019
"Glen Grant, Gordon & MacPhail b.2006",39,1967,40.00%,700,511 €October 2018
"Glen Grant, Gordon & MacPhailDistillery Labels b.2004",15,1989,40.00%,700,70 €February 2017
"Glen Grant, Gordon & MacPhail",21,,40.00%,750,198 €June 2019
"Glen Grant, Gordon & MacPhail Wooden Box b.2016One of 177 Bottles (Cask 187)",67,1949,45.20%,700,5555 €June 2019
"Glen Grant, Gordon & MacPhail",,1954,40.00%,700,976 €February 2019
"Glen Grant, Gordon & MacPhail (1970s)",25,,40.00%,750,192 €March 2019
"Glen Grant, Gordon & MacPhail (1970s)",27,,40.00%,750,666 €February 2018
"Glen Grant, Gordon & MacPhail (1970s)",40,,40.00%,757,1297 €December 2018
"Glen Grant, Gordon & MacPhail (1980s)",45,,40.00%,750,459 €April 2019
"Glen Grant, Gordon & MacPhail (1980s) Decanter",15,,40.00%,750,117 €June 2019
"Glen Grant, Gordon & MacPhail (1980s)",15,,40.00%,750,90 €March 2019
"Glen Grant, Gordon & MacPhail (Italian Import) b.1982",5,1977,40.00%,750,99 €July 2017
"Glen Grant, Gordon & MacPhail (US Import)",30,,40.00%,750,456 €August 2017
"Glen Grant, Gordon & MacPhail (US Import) b.1980",40,,40.00%,750,201 €June 2018
"Glen Grant, Hallmark of St. James b.2000(Cask 6659)",33,1967,52.50%,750,380 €March 2015
"Glen Grant, Hart BrothersFinest Collection b.1996",22,1974,43.00%,700,146 €March 2017
"Glen Grant, Hart Brothers b.2002",33,1969,51.50%,700,329 €June 2017
"Glen Grant, Hart BrothersFinest Collection b.2003",31,1972,51.00%,700,483 €March 2019
"Glen Grant, Hart BrothersFinest Collection b.1998One of 525 Bottles (Cask 7009)",26,1972,56.10%,700,338 €June 2015
"Glen Grant, Highlander InnSingle Cask b.2007One of 153 Bottles (Cask 861)",37,1970,53.00%,700,540 €September 2017
"Glen Grant, Hunter HamiltonThe Sovereign b.2010(Cask hh6503)",7,2003,40.00%,700,27 €February 2019
"Glen Grant, Hunter LaingThe Old Malt Cask b.2018One of 168 Bottles",27,1991,50.00%,700,183 €May 2019
"Glen Grant, Hunter LaingThe Old Malt Cask b.2016One of 150 Bottles (Cask 13043)",25,1991,50.00%,700,156 €March 2019
"Glen Grant, Ian MacleodExtremely Rare b.1999One of 80 Bottles (Cask 3447)",50,1949,46.00%,700,3614 €October 2018
"Glen Grant, Jack Wiebers Whisky WorldAuld Distillers Collection b.2003One of 132 Bottles",33,1970,55.10%,700,432 €December 2015
"Glen Grant, Jack Wiebers Whisky WorldPrenzlow Portfolio CollectionOne of 67 Bottles",,1976,52.90%,700,383 €January 2015
"Glen Grant, Jack Wiebers Whisky WorldAuld Distillers Collection b.2008One of 174 Bottles",39,1969,48.40%,700,405 €March 2018
"Glen Grant, Jack Wiebers Whisky WorldOld Train Line b.2010One of 230 Bottles",34,1976,50.50%,700,681 €March 2018
"Glen Grant, Jack Wiebers Whisky WorldPrenzlow Portfolio Collection Strong BoxOne of 120 Bottles",,1970,55.10%,700,515 €May 2017
"Glen Grant, Jack Wiebers Whisky WorldOld Train Line b.2011One of 256 Bottles (Cask 38202)",39,1972,51.20%,700,503 €January 2019
"Glen Grant, James MacArthurOld Master´s b.2000(Cask 1042)",31,1969,57.10%,700,615 €July 2017
"Glen Grant, James MacArthurFine Malt Selection",11,,43.00%,700,31 €August 2016
"Glen Grant, Jumping Jack ProductionsThe Cross Hill b.2006One of 168 Bottles",35,1971,53.60%,700,304 €April 2014
"Glen Grant, Lambert Brothers Ltd.Single Cask b.2001",32,1969,55.60%,700,687 €July 2016
"Glen Grant, Liquid Gold EnterprisesCaledonian Selection Decanter(Cask 50904)",,1988,57.60%,700,81 €November 2018
"Glen Grant, Liquid Gold EnterprisesCaledonian Selection b.2001(Cask 51611)",13,1988,59.20%,700,114 €January 2019
"Glen Grant, Liquid Gold EnterprisesCaledonian Selection b.2000(Cask 50893)",12,1988,56.90%,700,70 €March 2019
"Glen Grant, Liquid Gold Enterprises(Cask 51613)",,1988,58.20%,700,112 €September 2018
"Glen Grant, Lonach b.2009",35,1974,42.00%,700,156 €August 2013
"Glen Grant, Lonach b.2005",31,1974,42.30%,750,279 €September 2017
"Glen Grant, Lonach b.2005",35,1970,41.80%,750,282 €September 2017
