12,NA,NA,43.00%,750 ml,NA,NA,238 €,Yamazaki Pure Malt,"Original Bottling, Japan Single Malt"
NA,NA,NA,43.00%,760 ml,NA,NA,69 €,Yamazaki Special Reserve  (1970s),"Original Bottling, Japan Blend"
10,NA,NA,40.00%,700 ml,NA,NA,149 €,Yamazaki,"Original Bottling, Japan Single Malt"
10,NA,NA,40.00%,200 ml,NA,NA,115 €,Yamazaki,"Original Bottling, Japan Single Malt"
12,NA,NA,43.00%,700 ml,NA,NA,106 €,Yamazaki,"Original Bottling, Japan Single Malt"
18,NA,NA,43.00%,700 ml,NA,NA,471 €,Yamazaki (Bill Amber Packaging),"Original Bottling, Japan Single Malt"
13,2000,2013,59.00%,700 ml,e070049,506,1259 €,Yamazaki,"Original Bottling, Japan Single Malt"
NA,NA,2015,43.00%,700 ml,NA,NA,273 €,Yamazaki 2015 Limited Edition,"Original Bottling, Japan Single Malt"
NA,NA,2011,48.00%,700 ml,NA,NA,367 €,Yamazaki Bourbon Barrel 2011,"Original Bottling, Japan Single Malt"
NA,NA,2013,48.00%,700 ml,NA,NA,410 €,Yamazaki Bourbon Barrel 2013,"Original Bottling, Japan Single Malt"
NA,NA,NA,43.00%,700 ml,NA,NA,73 €,Yamazaki Distiller´s Reserve,"Original Bottling, Japan Single Malt"
NA,NA,NA,40.00%,300 ml,NA,NA,74 €,Yamazaki Distillery Exclusive,"Original Bottling, Japan Single Malt"
12,NA,NA,45.00%,700 ml,NA,NA,207 €,Yoichi,"Original Bottling, Japan Single Malt"
15,NA,NA,45.00%,700 ml,NA,NA,279 €,Yoichi,"Original Bottling, Japan Single Malt"
NA,NA,NA,43.00%,500 ml,NA,NA,58 €,Yoichi Single Malt,"Original Bottling, Japan Single Malt"
NA,1980,NA,60.50%,700 ml,100027,NA,232 €,Allt-a-Bhainne Cask Strength,"Cadenhead, Speyside Single Malt"
13,1965,1978,45.71%,750 ml,NA,NA,1195 €,Ardbeg,"Cadenhead, Islay Single Malt"
24,1965,1989,54.40%,750 ml,NA,NA,2600 €,Ardbeg,"Cadenhead, Islay Single Malt"
24,1969,NA,40.00%,700 ml,NA,NA,1060 €,Ardbeg Van Gogh Collection,"Sestante, Islay Single Malt"
18,1972,1990,58.90%,750 ml,3444,275,2249 €,Ardbeg,"Signatory Vintage, Islay Single Malt"
21,1974,1995,51.80%,700 ml,2751,141,1508 €,Ardbeg Single Cask,"Original Bottling, Islay Single Malt"
NA,NA,NA,40.00%,700 ml,NA,NA,145 €,Glenmorangie 80:20,"Douglas McNiven, Highlands Single Malt"
15,1982,1997,65.30%,700 ml,NA,NA,137 €,Aberfeldy 60.19,"Scotch Malt Whisky Society, Highlands Single Malt"
NA,NA,NA,47.00%,500 ml,1,155,101 €,Aberfeldy,"That Boutique-y Whisky Company, Highlands Single Malt"
8,1964,1972,50.00%,750 ml,NA,NA,304 €,Aberlour Glenlivet,"Original Bottling, Speyside Single Malt"
10,NA,NA,43.00%,750 ml,NA,NA,31 €,Aberlour (US Import),"Original Bottling, Speyside Single Malt"
15,NA,NA,40.00%,1000 ml,NA,NA,63 €,Aberlour Double Cask Matured,"Original Bottling, Speyside Single Malt"
18,1989,2007,52.80%,750 ml,NA,NA,125 €,Aberlour Scott´s Selection (US Import),"Robert Scott & Co, Speyside Single Malt"
10,1989,1999,40.00%,700 ml,NA,360,67 €,Aberlour Scottish Millennium Celebrations,"Original Bottling, Speyside Single Malt"
NA,NA,2015,60.90%,700 ml,55,NA,68 €,Aberlour A Bunadh,"Original Bottling, Speyside Single Malt"
NA,NA,2016,61.20%,700 ml,56,NA,67 €,Aberlour A Bunadh,"Original Bottling, Speyside Single Malt"
NA,NA,2016,60.70%,700 ml,57,NA,66 €,Aberlour A Bunadh,"Original Bottling, Speyside Single Malt"
NA,NA,NA,46.00%,700 ml,NA,NA,53 €,An Cnoc Cutter,"Original Bottling, Speyside Single Malt"
NA,NA,NA,46.00%,700 ml,NA,6000,95 €,An Cnoc Peter Arkle (1st Edition),"Original Bottling, Speyside Single Malt"
NA,NA,NA,46.00%,700 ml,NA,NA,54 €,An Cnoc Peter Arkle (2nd Edition),"Original Bottling, Speyside Single Malt"
NA,NA,NA,46.00%,1000 ml,NA,6000,55 €,An Cnoc Peter Arkle (4th Edition),"Original Bottling, Speyside Single Malt"
10,NA,NA,45.71%,50 ml,NA,4,95 €,Ardbeg (1970s),"Original Bottling, Islay Single Malt"
28,1967,1995,53.20%,50 ml,574,NA,368 €,Ardbeg (Dark Oloroso Cask),"Signatory Vintage, Islay Single Malt"
28,1972,2000,43.00%,700 ml,NA,288,753 €,Ardbeg First Bottling,"Silver Seal, Islay Single Malt"
19,1974,NA,40.00%,700 ml,NA,NA,795 €,Ardbeg Van Gogh Collection,"Sestante, Islay Single Malt"
10,1978,1988,62.30%,700 ml,NA,NA,706 €,Ardbeg 33.27,"Scotch Malt Whisky Society, Islay Single Malt"
18,1990,2008,46.00%,700 ml,NA,NA,196 €,Ardbeg Airigh Nam Beist,"Original Bottling, Islay Single Malt"
15,1991,2006,50.90%,700 ml,NA,241,190 €,Ardbeg The Old Malt Cask,"Douglas Laing, Islay Single Malt"
20,1992,2012,46.60%,700 ml,434,222,187 €,Ardbeg,"Whiskybroker.co.uk, Islay Single Malt"
23,1993,2016,52.40%,700 ml,NA,NA,615 €,Ardbeg,"Cadenhead, Islay Single Malt"
14,1994,2008,55.30%,700 ml,NA,270,128 €,Ardbeg Mission Gold Series,"Murray McDavid, Islay Single Malt"
10,1994,2004,58.30%,700 ml,NA,NA,199 €,Ardbeg 33.52,"Scotch Malt Whisky Society, Islay Single Malt"
10,1998,2008,54.00%,700 ml,1189,252,645 €,Ardbeg Single Cask,"Original Bottling, Islay Single Malt"
10,1999,2009,58.60%,700 ml,1924,222,584 €,Ardbeg Single Cask (Bourbon Barrel),"Original Bottling, Islay Single Malt"
10,2000,2010,53.00%,700 ml,1217,202,880 €,Ardbeg Single Cask (Lord Robertson),"Original Bottling, Islay Single Malt"
21,NA,NA,46.00%,750 ml,NA,NA,391 €,Ardbeg (Committee Release 2016),"Original Bottling, Islay Single Malt"
NA,NA,2017,46.60%,700 ml,NA,NA,61 €,Ardbeg An Oa,"Original Bottling, Islay Single Malt"
10,NA,NA,40.00%,700 ml,NA,NA,486 €,Fuaran (1990s),"Original Bottling, Islay Single Malt"
NA,NA,NA,47.40%,700 ml,NA,NA,107 €,Ardbeg Perpetuum (Bicentenary Release),"Original Bottling, Islay Single Malt"
NA,NA,NA,54.20%,700 ml,NA,NA,67 €,Ardbeg Uigeadail (Non Chill-Filtered),"Original Bottling, Islay Single Malt"
17,1995,2012,43.00%,700 ml,NA,NA,73 €,Ardmore,"Gordon & MacPhail, Highlands Single Malt"
15,1977,1992,46.00%,700 ml,NA,NA,190 €,Springbank,"Original Bottling, Campbeltown Single Malt"
NA,NA,NA,43.00%,700 ml,NA,NA,35 €,Arran Robert Burns (Dumpy Bottle),"Original Bottling, Islands Single Malt"
12,NA,NA,46.00%,700 ml,NA,NA,61 €,Arran,"Original Bottling, Islands Single Malt"
14,NA,NA,46.00%,700 ml,NA,NA,56 €,Arran (Old Style),"Original Bottling, Islands Single Malt"
18,NA,2015,46.00%,700 ml,NA,9000,79 €,Arran 2015 Release,"Original Bottling, Islands Single Malt"
15,1996,2011,52.60%,700 ml,1963,237,100 €,Arran Single Cask,"Original Bottling, Islands Single Malt"
11,1998,2009,43.00%,700 ml,NA,6000,78 €,Arran Robert Burns (250th Anniversary),"Original Bottling, Islands Single Malt"
15,1999,2014,56.90%,700 ml,88,204,87 €,Arran Bourbon Cask,"Original Bottling, Islands Single Malt"
NA,NA,NA,52.60%,700 ml,NA,5988,160 €,Arran 21st Anniversary,"Original Bottling, Islands Single Malt"
NA,NA,2015,58.20%,700 ml,NA,9000,63 €,Arran Machrie Moor (2nd Edition),"Original Bottling, Islands Single Malt"
NA,NA,2016,58.50%,700 ml,NA,9000,60 €,Arran Machrie Moor (3rd Edition),"Original Bottling, Islands Single Malt"
NA,NA,NA,49.10%,500 ml,1,211,98 €,Arran,"That Boutique-y Whisky Company, Islands Single Malt"
NA,NA,NA,49.40%,500 ml,2,459,92 €,Arran,"That Boutique-y Whisky Company, Islands Single Malt"
NA,NA,NA,51.50%,500 ml,3,728,70 €,Arran,"That Boutique-y Whisky Company, Islands Single Malt"
NA,NA,NA,52.00%,500 ml,4,1270,75 €,Arran,"That Boutique-y Whisky Company, Islands Single Malt"
NA,NA,NA,55.70%,700 ml,1,12000,57 €,Arran Quarter Cask,"Original Bottling, Islands Single Malt"
12,1998,2010,46.00%,700 ml,NA,6000,97 €,Arran Icons of Arran (Westie),"Original Bottling, Islands Single Malt"
17,NA,NA,51.00%,700 ml,NA,NA,112 €,Auchentoshan (Bordeaux Finish),"Original Bottling, Lowlands Single Malt"
17,1987,2004,61.50%,700 ml,1659,NA,174 €,Auchentoshan Sherry Cask (Cask Strength),"Original Bottling, Lowlands Single Malt"
12,NA,NA,43.00%,700 ml,NA,NA,378 €,Aultmore Flora & Fauna,"Original Bottling, Speyside Single Malt"
21,1974,1995,60.90%,700 ml,NA,NA,401 €,Aultmore Rare Malts,"Original Bottling, Speyside Single Malt"
24,1982,2006,57.30%,700 ml,NA,NA,233 €,Aultmore 73.23,"Scotch Malt Whisky Society, Speyside Single Malt"
33,1982,2015,46.00%,700 ml,NA,247,147 €,Aultmore Apple Mint (Single Cask),"Wemyss Malts, Speyside Single Malt"
20,1990,2010,56.30%,700 ml,NA,124,122 €,Aultmore,"Scotswhisky.de, Speyside Single Malt"
10,NA,NA,40.00%,700 ml,NA,NA,43 €,Balblair,"Original Bottling, Highlands Single Malt"
16,NA,NA,40.00%,700 ml,NA,NA,68 €,Balblair,"Original Bottling, Highlands Single Malt"
28,1979,2007,46.00%,700 ml,NA,NA,235 €,Balblair,"Original Bottling, Highlands Single Malt"
24,1979,2003,46.00%,700 ml,NA,3150,168 €,Balblair,"Original Bottling, Highlands Single Malt"
18,1989,2007,43.00%,700 ml,NA,NA,117 €,Balblair 1st Release,"Original Bottling, Highlands Single Malt"
22,1990,2012,54.10%,700 ml,1463,NA,226 €,Balblair Single Cask,"Original Bottling, Highlands Single Malt"
NA,1997,NA,43.00%,700 ml,NA,NA,100 €,Balblair 1st Edition,"Original Bottling, Highlands Single Malt"
16,1997,2013,46.00%,700 ml,NA,NA,72 €,Balblair 2nd Release,"Original Bottling, Highlands Single Malt"
17,1999,2016,46.00%,700 ml,NA,NA,71 €,Balblair 2nd Release,"Original Bottling, Highlands Single Malt"
NA,2000,NA,43.00%,700 ml,NA,NA,71 €,Balblair 1st Release,"Original Bottling, Highlands Single Malt"
10,2006,2016,52.90%,700 ml,NA,87,84 €,Balblair 70.19,"Scotch Malt Whisky Society, Highlands Single Malt"
26,NA,NA,46.00%,700 ml,NA,NA,274 €,Balblair (Skibo Castle Decanter),"Original Bottling, Highlands Single Malt"
5,NA,NA,40.00%,750 ml,NA,NA,58 €,Balblair Single Malt,"Original Bottling, Highlands Single Malt"
12,NA,NA,43.00%,700 ml,NA,NA,267 €,Balmenach Flora & Fauna (1st Edition),"Original Bottling, Speyside Single Malt"
NA,NA,NA,40.00%,700 ml,NA,NA,398 €,Balvenie William Grant´s Values Edition,"Original Bottling, Speyside Single Malt"
12,NA,NA,47.80%,700 ml,12745,300,60 €,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt"
17,NA,NA,47.10%,700 ml,NA,NA,259 €,Balvenie Rum Cask,"Original Bottling, Speyside Single Malt"
15,1977,1992,50.40%,700 ml,293,NA,245 €,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt"
15,1977,1992,50.40%,700 ml,10037,NA,320 €,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt"
NA,1977,NA,50.40%,700 ml,12053,NA,313 €,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt"
15,1978,1993,50.40%,700 ml,94,NA,208 €,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt"
15,1982,1997,50.40%,700 ml,217,NA,184 €,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt"
15,1983,1998,50.40%,700 ml,2599,NA,135 €,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt"
25,1990,2015,47.80%,700 ml,517,300,333 €,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt"
19,1997,2016,61.80%,700 ml,NA,265,1210 €,Balvenie DCS Compendium (Chapter 2),"Original Bottling, Speyside Single Malt"
14,NA,NA,48.30%,750 ml,NA,NA,74 €,Balvenie Peat Week (US Import),"Original Bottling, Speyside Single Malt"
16,NA,NA,50.30%,700 ml,NA,NA,995 €,Balvenie Rose (2nd Release),"Original Bottling, Speyside Single Malt"
12,NA,NA,40.00%,700 ml,3,NA,91 €,Balvenie Signature (Coffret Carafe),"Original Bottling, Speyside Single Malt"
12,NA,NA,47.80%,700 ml,12742,NA,59 €,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt"
12,NA,NA,47.80%,700 ml,12736,300,59 €,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt"
12,NA,NA,47.80%,700 ml,3230,NA,51 €,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt"
NA,NA,NA,50.10%,700 ml,5,NA,453 €,Balvenie TUN 1401,"Original Bottling, Speyside Single Malt"
NA,NA,NA,49.20%,700 ml,7,NA,466 €,Balvenie TUN 1401,"Original Bottling, Speyside Single Malt"
13,1974,1987,40.00%,750 ml,NA,NA,302 €,Banff Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt"
26,1975,2001,40.00%,700 ml,NA,NA,270 €,Banff Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt"
40,1975,2015,46.80%,350 ml,15024,89,334 €,Banff,"Malts of Scotland, Speyside Single Malt"
10,1986,1996,46.00%,50 ml,NA,NA,9 €,Ben Nevis,"Original Bottling, Highlands Single Malt"
43,1970,2013,44.60%,700 ml,NA,NA,359 €,Ben Nevis The Nectar of the Daily Drams,"Daily Dram, Highlands Single Malt"
36,1971,2007,42.50%,700 ml,3616,212,338 €,Ben Nevis The Old Malt Cask,"Douglas Laing, Highlands Single Malt"
18,1990,2008,46.00%,700 ml,1502,343,101 €,Ben Nevis First Cask,"Direct Wines, Highlands Single Malt"
16,1996,2012,55.30%,700 ml,NA,NA,56 €,Ben Nevis The Golden Cask,"The House of MacDuff, Highlands Single Malt"
12,NA,2015,56.30%,700 ml,NA,NA,291 €,Ben Nevis Single Cask,"Original Bottling, Highlands Single Malt"
40,1975,2015,53.00%,700 ml,7028,511,709 €,BenRiach Peat Single Cask,"Original Bottling, Speyside Single Malt"
15,1999,2014,55.40%,700 ml,9150,694,119 €,BenRiach Single Cask,"Original Bottling, Speyside Single Malt"
10,2006,2016,53.80%,700 ml,NA,289,59 €,Benrinnes Exclusive Malts,"Creative Whisky Company, Speyside Single Malt"
18,NA,NA,40.00%,700 ml,NA,NA,78 €,Benromach (Old Style),"Original Bottling, Speyside Single Malt"
16,1968,1984,43.00%,750 ml,NA,NA,368 €,Benromach Connoisseurs Choice (Pinerolo),"Gordon & MacPhail, Speyside Single Malt"
14,1982,1996,63.00%,700 ml,1335 1341,NA,209 €,Benromach Cask Strength,"Gordon & MacPhail, Speyside Single Malt"
7,2010,2017,61.00%,700 ml,280,311,127 €,Benromach Distillery Exclusive,"Original Bottling, Speyside Single Malt"
30,NA,NA,43.00%,700 ml,NA,NA,273 €,Benromach,"Original Bottling, Speyside Single Malt"
10,NA,NA,43.00%,700 ml,NA,NA,109 €,Bladnoch Flora & Fauna,"Original Bottling, Lowlands Single Malt"
23,1977,2000,53.60%,700 ml,NA,NA,250 €,Bladnoch Rare Malts,"Original Bottling, Lowlands Single Malt"
8,NA,2011,40.00%,700 ml,NA,NA,68 €,Bladnoch Royal Wedding,"Original Bottling, Lowlands Single Malt"
12,NA,NA,43.00%,700 ml,NA,NA,57 €,Blair Athol Flora & Fauna,"Original Bottling, Highlands Single Malt"
28,1988,2016,53.60%,700 ml,NA,306,160 €,Blair Athol Small Batch,"Cadenhead, Highlands Single Malt"
10,NA,NA,40.00%,750 ml,NA,400,237 €,Bowmore Forth Rail Bridge Centenary,"Original Bottling, Islay Single Malt"
50,1964,2014,41.00%,700 ml,NA,159,36088 €,Bowmore Black Bowmore,"Original Bottling, Islay Single Malt"
NA,1965,NA,43.00%,50 ml,NA,NA,143 €,Bowmore,"Original Bottling, Islay Single Malt"
15,1971,1986,59.10%,750 ml,NA,NA,1595 €,Bowmore,"Sestante, Islay Single Malt"
16,1972,1988,43.00%,50 ml,NA,NA,482 €,Bowmore The Prestonfield,"Original Bottling, Islay Single Malt"
21,1973,1994,43.00%,700 ml,NA,NA,651 €,Bowmore,"Original Bottling, Islay Single Malt"
NA,1974,NA,46.00%,700 ml,NA,NA,1718 €,Bowmore Birds,"Moon-Import, Islay Single Malt"
10,1980,1990,43.00%,750 ml,NA,600,748 €,Bowmore Birds,"Moon-Import, Islay Single Malt"
21,1982,2003,46.00%,750 ml,NA,NA,114 €,Bowmore (US Import),"Duncan Taylor, Islay Single Malt"
16,1990,2006,50.00%,700 ml,NA,264,291 €,Bowmore First Bottling,"Silver Seal, Islay Single Malt"
24,1988,2012,51.00%,700 ml,NA,300,640 €,Bowmore (Feis Ile 2013),"Original Bottling, Islay Single Malt"
17,1988,2005,53.70%,700 ml,NA,NA,307 €,Bowmore 3.125,"Scotch Malt Whisky Society, Islay Single Malt"
21,1989,2010,46.00%,700 ml,NA,565,312 €,Bowmore,"Whisky Antique, Islay Single Malt"
20,1996,2016,53.20%,700 ml,NA,252,142 €,Bowmore 3.278,"Scotch Malt Whisky Society, Islay Single Malt"
17,1997,2014,55.00%,700 ml,NA,NA,178 €,Bowmore Hand Filled (4th Edition),"Original Bottling, Islay Single Malt"
13,1998,2011,54.40%,700 ml,NA,NA,71 €,Bowmore,"Scotswhisky.de, Islay Single Malt"
13,1998,2011,54.40%,350 ml,NA,NA,58 €,Bowmore,"Scotswhisky.de, Islay Single Malt"
16,NA,NA,58.10%,500 ml,NA,700,149 €,Bowmore Single Cask,"WoodWinters, Islay Single Malt"
13,2003,2016,56.70%,700 ml,NA,276,93 €,Bowmore,"Cadenhead, Islay Single Malt"
11,2006,2017,60.50%,700 ml,847,NA,192 €,Bowmore Hand Filled (20th Edition),"Original Bottling, Islay Single Malt"
NA,NA,1979,56.20%,750 ml,NA,NA,3383 €,Bowmore Bicentenary (Cask Strength),"Original Bottling, Islay Single Malt"
NA,NA,NA,40.00%,1000 ml,NA,NA,49 €,Bowmore Black Rock,"Original Bottling, Islay Single Malt"
15,NA,NA,54.10%,700 ml,NA,NA,96 €,Bowmore Laimrig,"Original Bottling, Islay Single Malt"
10,NA,NA,55.30%,700 ml,1,12000,86 €,Bowmore Tempest,"Original Bottling, Islay Single Malt"
21,NA,NA,55.80%,700 ml,NA,188,119 €,Braes of Glenlivet,"The Lost Distillery Company, Speyside Single Malt"
NA,1972,NA,40.00%,50 ml,NA,NA,94 €,Brora Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt"
26,1981,2007,46.00%,700 ml,1526,684,410 €,Brora Dun Bheagan,"Ian Macleod, Highlands Single Malt"
19,1981,2000,43.00%,700 ml,NA,728,399 €,Brora,"Signatory Vintage, Highlands Single Malt"
21,1982,2003,46.00%,700 ml,274,NA,440 €,Brora First Cask,"Direct Wines, Highlands Single Malt"
17,1982,1999,40.00%,700 ml,NA,NA,361 €,Brora Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt"
25,NA,2008,56.30%,700 ml,NA,3000,707 €,Brora 2008 Release,"Original Bottling, Highlands Single Malt"
22,NA,2003,59.00%,750 ml,NA,300,417 €,Brora Glenlivet (10th Anniversary ),"Loch Fyne Whiskies, Highlands Single Malt"
10,NA,NA,40.00%,700 ml,NA,NA,58 €,Bruichladdich,"Original Bottling, Islay Single Malt"
26,1965,1991,53.50%,700 ml,5525,NA,355 €,Bruichladdich,"Gordon & MacPhail, Islay Single Malt"
19,1983,2002,58.80%,500 ml,1330,826,160 €,Bruichladdich 8.26 (First Anniversary),"Original Bottling, Islay Single Malt"
27,1985,2012,49.30%,700 ml,NA,1698,330 €,Bruichladdich DNA,"Original Bottling, Islay Single Malt"
15,1986,2001,46.00%,700 ml,356,800,199 €,Bruichladdich Sherry Cask,"Original Bottling, Islay Single Malt"
27,1988,2015,50.20%,700 ml,NA,150,168 €,Bruichladdich,"Cadenhead, Islay Single Malt"
14,1988,2002,59.90%,500 ml,930,NA,210 €,Bruichladdich Valinch (Middle White Pig Society),"Original Bottling, Islay Single Malt"
14,1989,2003,46.00%,500 ml,NA,2000,111 €,Bruichladdich Valinch (Cairdean Family),"Original Bottling, Islay Single Malt"
25,1991,2016,48.20%,700 ml,NA,192,138 €,Bruichladdich,"Cadenhead, Islay Single Malt"
NA,2004,NA,50.00%,700 ml,NA,6000,61 €,Bruichladdich Islay Barley (Kentraw Farm Laddie Festival),"Original Bottling, Islay Single Malt"
NA,NA,NA,46.00%,700 ml,NA,NA,61 €,Bruichladdich Rocks (1st Edition),"Original Bottling, Islay Single Malt"
12,NA,NA,40.00%,750 ml,NA,NA,74 €,Bunnahabhain (1980s),"Original Bottling, Islay Single Malt"
12,NA,NA,40.00%,700 ml,NA,NA,51 €,Bunnahabhain (1990s),"Original Bottling, Islay Single Malt"
34,1963,1997,43.00%,700 ml,NA,NA,573 €,Bunnahabhain,"Original Bottling, Islay Single Malt"
17,1965,1982,40.00%,750 ml,NA,NA,632 €,Bunnahabhain (Pinerolo),"Gordon & MacPhail, Islay Single Malt"
NA,NA,NA,40.00%,700 ml,NA,112,729 €,Bunnahabhain 45th Anniversary,"Samaroli, Islay Single Malt"
38,1972,2010,46.00%,700 ml,NA,131,338 €,Bunnahabhain Sestante Collection,"Silver Seal, Islay Single Malt"
25,1979,2004,46.00%,700 ml,11887,NA,171 €,Bunnahabhain First Cask,"Direct Wines, Islay Single Malt"
10,2006,2016,60.10%,700 ml,NA,198,96 €,Bunnahabhain 10.106,"Scotch Malt Whisky Society, Islay Single Malt"
9,2007,2016,55.80%,700 ml,15602601,NA,77 €,Bunnahabhain Cask Strength,"Gordon & MacPhail, Islay Single Malt"
5,2011,2016,52.00%,700 ml,3813164,NA,71 €,Bunnahabhain Octave,"Duncan Taylor, Islay Single Malt"
28,NA,NA,44.10%,700 ml,NA,NA,173 €,Bunnahabhain,"Black Stag, Islay Single Malt"
15,NA,NA,46.00%,700 ml,NA,NA,191 €,Springbank,"Eaglesome Ltd., Campbeltown Single Malt"
12,NA,NA,43.00%,200 ml,NA,NA,30 €,Caol Ila,"Original Bottling, Islay Single Malt"
18,NA,NA,43.00%,200 ml,NA,NA,55 €,Caol Ila,"Original Bottling, Islay Single Malt"
21,1977,1998,61.30%,700 ml,NA,NA,353 €,Caol Ila Rare Malts,"Original Bottling, Islay Single Malt"
13,1978,1991,40.00%,700 ml,NA,NA,249 €,Caol Ila Connoisseurs Choice,"Gordon & MacPhail, Islay Single Malt"
16,1981,1997,63.80%,700 ml,NA,NA,533 €,Caol Ila Flora & Fauna,"Original Bottling, Islay Single Malt"
25,1982,2007,46.00%,700 ml,NA,NA,320 €,Caol Ila,"Silver Seal, Islay Single Malt"
15,NA,2006,58.30%,700 ml,NA,NA,157 €,Caol Ila,"Silver Seal, Islay Single Malt"
19,1995,2014,46.30%,700 ml,NA,NA,82 €,Caol Ila,"Scotswhisky.de, Islay Single Malt"
10,NA,2006,57.30%,700 ml,NA,NA,112 €,Caol Ila,"Silver Seal, Islay Single Malt"
15,1998,2013,56.50%,700 ml,NA,3000,164 €,Caol Ila (Feis Ile 2013),"Original Bottling, Islay Single Malt"
9,1998,2007,60.50%,700 ml,NA,295,115 €,Caol Ila,"Silver Seal, Islay Single Malt"
12,2001,2013,43.00%,700 ml,NA,NA,69 €,Caol Ila Distillers Edition,"Original Bottling, Islay Single Malt"
NA,NA,NA,45.80%,500 ml,1,732,111 €,Caol Ila,"That Boutique-y Whisky Company, Islay Single Malt"
17,1968,1985,40.00%,750 ml,NA,NA,334 €,Caperdonich Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt"
22,1994,2016,49.80%,700 ml,NA,201,187 €,Caperdonich,"Maltbarn, Speyside Single Malt"
20,1995,2015,46.00%,700 ml,95078,NA,138 €,Caperdonich,"Berry Bros & Rudd, Speyside Single Malt"
12,1998,2010,46.00%,700 ml,NA,NA,140 €,Caperdonich Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt"
12,NA,NA,49.14%,1000 ml,NA,NA,87 €,Cardhu (1970/80s),"Original Bottling, Speyside Single Malt"
12,NA,NA,43.00%,1000 ml,NA,NA,52 €,Cardhu Malt Whisky,"Original Bottling, Speyside Single Malt"
NA,NA,NA,40.00%,700 ml,NA,NA,48 €,Cardhu Special Cask Reserve,"Original Bottling, Speyside Single Malt"
9,2008,2017,61.30%,200 ml,NA,NA,97 €,Chichibu Dream Cask,"Original Bottling, Japan Single Malt"
NA,2008,NA,60.00%,700 ml,1380,NA,424 €,Chichibu Port Pipe (Ichiro´s Malt),"Original Bottling, Japan Single Malt"
3,2009,2012,50.50%,700 ml,NA,8800,209 €,Chichibu The Floor Malted (Ichiro´s Malt),"Original Bottling, Japan Single Malt"
6,2009,2015,61.70%,700 ml,547,200,565 €,Chichibu Dream Cask (Ichiro´s Malt),"Original Bottling, Japan Single Malt"
NA,2009,NA,61.70%,700 ml,641,NA,570 €,Chichibu Single Cask,"Original Bottling, Japan Single Malt"
4,2009,2013,61.90%,700 ml,NA,227,479 €,Chichibu 130.1,"Scotch Malt Whisky Society, Japan Single Malt"
5,2010,2015,52.30%,700 ml,702,380,594 €,Chichibu Ichiro´s Malt Cask,"Original Bottling, Japan Single Malt"
NA,2010,NA,60.00%,700 ml,1070,NA,338 €,Chichibu Single Cask (Ichiro´s Malt),"Original Bottling, Japan Single Malt"
NA,2010,NA,59.70%,700 ml,644,NA,775 €,Chichibu Bourbon Barrel (Ichiro´s Malt),"Original Bottling, Japan Single Malt"
NA,NA,NA,57.40%,700 ml,4084,262,445 €,Chichibu Single Cask,"Original Bottling, Japan Single Malt"
12,NA,1988,40.00%,50 ml,NA,NA,20 €,Clynelish The Spirit of free Embo,"Ainslie & Heilbron, Highlands Single Malt"
14,NA,NA,46.00%,700 ml,NA,NA,46 €,Clynelish,"Original Bottling, Highlands Single Malt"
14,NA,NA,52.57%,750 ml,NA,NA,7363 €,Clynelish Royal Marine Hotel (1960s),"Original Bottling, Highlands Single Malt"
16,NA,NA,54.90%,500 ml,NA,94,154 €,Clynelish Darkness,"Master of Malt, Highlands Single Malt"
17,1998,2015,61.80%,700 ml,NA,NA,594 €,Clynelish Manager´s Dram,"Original Bottling, Highlands Single Malt"
28,1965,1993,50.70%,50 ml,NA,NA,252 €,Clynelish,"Cadenhead, Highlands Single Malt"
44,1972,2016,42.20%,700 ml,NA,NA,984 €,Clynelish Rare Old,"Gordon & MacPhail, Highlands Single Malt"
24,1972,1996,61.30%,700 ml,NA,NA,674 €,Clynelish Rare Malts,"Original Bottling, Highlands Single Malt"
26,1988,2014,49.40%,700 ml,908515,78,682 €,Clynelish Koi Series,"Duncan Taylor, Highlands Single Malt"
15,1992,2007,46.00%,700 ml,NA,NA,72 €,Clynelish Distillers Edition,"Original Bottling, Highlands Single Malt"
19,1995,2014,51.70%,700 ml,NA,295,136 €,Clynelish Liquid Library,"The Whisky Agency, Highlands Single Malt"
17,1997,2014,46.00%,700 ml,NA,NA,99 €,Clynelish,"Berry Bros & Rudd, Highlands Single Malt"
NA,NA,NA,57.30%,700 ml,NA,NA,121 €,Clynelish Cask Strength (Distillery Exclusive),"Original Bottling, Highlands Single Malt"
