name,age,vintage,vol,ml,price
"Sazerac, Original BottlingThomas H Handy (2012 Release) b.2012",6,,66.20%,750,409 €July 2018
"Sazerac, Original BottlingThomas H Handy (2013 Release) b.2013",,,64.20%,750,426 €June 2019
"Sazerac, Original BottlingThomas H Handy (2014 Release) b.2014",,,64.60%,750,376 €June 2019
"Sazerac, Original BottlingThomas H Handy (2015 Release) b.2015",,,63.45%,750,391 €June 2019
"Sazerac, Original BottlingThomas H Handy (2016 Release) b.2016",,,63.10%,750,407 €June 2019
"Colonel E.H Taylor, Original BottlingFour Grain (2018 Release) b.2018",,,50.00%,750,924 €April 2019
"Colonel E.H Taylor, Original BottlingBarrel Proof (2018 Release) b.2018",,,50.00%,750,290 €June 2019
"Sazerac, Original BottlingThomas H Handy (2018 Release)",,,64.40%,750,321 €June 2019
"Ancient Age, Original Bottling10 Star (90 Proof)",,,45.00%,750,46 €May 2019
"W.L. Weller, Original BottlingSingle Barrel (Binny´s Beverage Depot)",12,,45.00%,750,772 €December 2018
"Buffalo Trace, Original BottlingExperimental Collection (Cabernet Franc) b.2007",15,1992,45.00%,375,132 €June 2015
"Eagle Rare, Original Bottling (Dumpy Bottle)",10,,45.00%,750,354 €June 2019
"Buffalo Trace, Original BottlingExperimental Collection (Extended Stave Dry Time) b.2013",15,1998,45.00%,375,117 €June 2019
"Buffalo Trace, Original BottlingExperimental Collection (French Oak) b.2012",23,1989,45.00%,375,312 €March 2019
"Buffalo Trace, Original BottlingExperimental Collection (Giant French Oak Barrel) b.2012",19,1993,45.00%,375,233 €July 2018
"Old Taylor, Original Bottling (Giovinetti Import)",,,43.00%,750,235 €June 2019
"Blanton's, Original BottlingSingle Barrel (Gold Edition) b.2018(Cask 1918)",,,51.50%,700,123 €June 2019
"Blanton's, Original BottlingSingle Barrel (Gold Edition) b.2015",,,51.50%,700,102 €April 2019
"Blanton's, Original BottlingSingle Barrel (Gold Edition) b.2018",,,51.50%,700,136 €June 2019
"Blanton's, Original BottlingSingle Barrel (Gold Edition) b.2018(Cask 1139)",,,51.50%,700,127 €June 2019
"Blanton's, Original BottlingSingle Barrel (Gold Edition) b.2016",,,51.50%,700,128 €June 2019
"Blanton's, Original BottlingSingle Barrel (Gold Edition) b.2018(Cask 97)",,,51.50%,700,190 €May 2019
"Blanton's, Original BottlingSingle Barrel (Gold Edition) b.2017",,,51.50%,700,121 €April 2019
"Blanton's, Original BottlingSingle Barrel (Gold Edition) b.1997(Cask 7)",,,51.50%,750,152 €September 2018
"Elmer T. Lee, Original BottlingSingle Barrel (Gold Wax)",,,45.00%,750,525 €April 2019
"Buffalo Trace, Original BottlingExperimental Collection (Heavy Char Barrel) b.2012",15,1997,45.00%,375,202 €May 2019
"Buffalo Trace, Original BottlingExperimental Collection (Hot Box Toasted Barrel) b.2012",16,1996,45.00%,375,138 €June 2018
"Blanton's, Original BottlingSingle Barrel (Japan Import) b.1992(Cask 13)",,,46.50%,750,187 €October 2018
"Blanton's, Original BottlingSingle Barrel (Japan Import) b.1991(Cask 640)",,,46.50%,750,175 €February 2017
"Ancient Age, Original Bottling (Japan Import)",,,40.00%,700,25 €March 2019
"Blanton's, Original BottlingSingle Barrel (Japanese Edition) b.2018(Cask 145)",,,40.00%,750,215 €May 2019
"Blanton's, Original BottlingSingle Barrel (Japanese Import) b.1994(Cask 159)",,,40.00%,750,115 €March 2019
"Blanton's, Original BottlingSingle Barrel (Japanese Import) b.2003(Cask 99)",,,46.50%,750,63 €May 2019
"Blanton's, Original BottlingSingle Barrel (Japanese Import) b.1992(Cask 480)",,,46.50%,750,137 €July 2017
"Blanton's, Original BottlingSingle Barrel (Japanese Import)(Cask 257)",,1992,46.50%,750,111 €October 2017
"Blanton's, Original BottlingSingle Barrel (Limited Edition 2015) b.2015(Cask 297 )",,,40.00%,750,84 €November 2017
"Blanton's, Original BottlingSingle Barrel (Limited Edition 2015) b.2015(Cask 300 )",,,40.00%,700,106 €March 2018
"Blanton's, Original BottlingSingle Barrel (Limited Edition 2016) b.2016(Cask 1297 )",,,50.00%,750,106 €February 2018
"Blanton's, Original BottlingSingle Barrel (Limited Edition 2016) b.2016(Cask 1296)",,,50.00%,700,192 €March 2019
"Blanton's, Original BottlingSingle Barrel (Limited Edition 2017) b.2017(Cask 912)",,,50.00%,700,235 €June 2019
"Blanton's, Original BottlingSingle Barrel (Limited Edition 2018) b.2018(Cask 1225)",,,50.00%,700,347 €June 2019
"Buffalo Trace, Original BottlingWhite Dog (Mash #1)",,,62.50%,375,31 €June 2018
"Hancock's President's Reserve, Original Bottling (Old Style)",,,44.45%,750,65 €April 2019
"Ancient Age, Original Bottling (Old Style)",,,40.00%,750,17 €January 2013
"Ancient Age, Original Bottling (Old Style)",10,,43.00%,750,77 €January 2015
"Old Charter, Original Bottling (Old Style)",8,,40.00%,750,50 €April 2019
"Old Taylor, Original Bottling (Old Style)",6,,43.00%,750,310 €May 2019
"Ancient Age, Original Bottling (Old Style)",10,,40.00%,700,102 €March 2019
"Old Taylor, Original Bottling (Old Style)",6,,40.00%,700,52 €December 2018
"Old Charter, Original Bottling (Old Style)",10,,43.00%,750,81 €March 2019
"Old Weller, Original BottlingOriginal 107 Barrel Proof (Old Style)",7,,53.50%,750,1052 €June 2019
"Old Weller Antique, Original BottlingOriginal 107 Brand (Old Style)",7,,53.50%,750,878 €March 2019
"Ancient Age, Original Bottling (Red Label)",,,40.00%,750,25 €June 2017
"Buffalo Trace, Original BottlingExperimental Collection (Rediscovered 1989 Barrels) b.2010",21,1989,45.00%,375,271 €February 2019
"Buffalo Trace, Original BottlingExperimental Collection (Rediscovered 1991 Barrels) b.2010",19,1991,45.00%,375,228 €June 2019
"Buffalo Trace, Original BottlingExperimental Collection (Rediscovered 1993 Barrels) b.2010",17,1993,43.60%,375,178 €August 2018
"Buffalo Trace, Original BottlingExperimental Collection (Rediscovered 1993 Barrels) b.2010",17,1993,45.00%,375,228 €June 2019
"Buffalo Trace, Original BottlingExperimental Collection (Rice) b.2011",9,2002,45.00%,375,74 €September 2018
"Buffalo Trace, Original BottlingExperimental Collection (Rye Bourbon) b.2012",11,2001,45.00%,375,215 €May 2019
"Eagle Rare, Original BottlingSingle Barrel (Screen Print)",10,,45.00%,700,49 €June 2019
"Blanton's, Original BottlingSingle Barrel (Silver Edition) b.2000(Cask 1)",,,49.00%,750,527 €December 2018
"Blanton's, Original BottlingSingle Barrel (Silver Edition) b.2006(Cask 203)",,,49.00%,700,320 €April 2017
"Blanton's, Original BottlingSingle Barrel (Silver Edition) b.2007(Cask 169)",,,49.00%,750,36 €September 2011
"Blanton's, Original BottlingSingle Barrel (Silver Edition)(Cask 101 )",,,49.00%,750,502 €August 2018
"Blanton's, Original BottlingSingle Barrel (Silver Edition) b.2007(Cask 171)",,,49.00%,700,194 €April 2015
"Blanton's, Original BottlingSingle Barrel (Special Reserve) b.2016(Cask 1293)",,,40.00%,700,115 €March 2019
"Blanton's, Original BottlingSingle Barrel (Special Reserve) b.2017(Cask 864)",,,40.00%,700,152 €May 2019
"Blanton's, Original BottlingSingle Barrel (Special Reserve) b.2014(Cask 209)",,,40.00%,700,64 €April 2019
"Buffalo Trace, Original BottlingExperimental Collection (Standard Stave Dry Time) b.2013",15,1998,45.00%,375,162 €October 2018
"Blanton's, Original BottlingSingle Barrel (The Original) b.2018(Cask 577)",,,46.50%,700,71 €June 2019
"Blanton's, Original BottlingSingle Barrel (The Original) b.2004(Cask 359)",,,46.50%,700,57 €August 2018
"Blanton's, Original BottlingSingle Barrel (The Original) b.2016(Cask 259)",,,46.50%,750,90 €May 2019
"Blanton's, Original BottlingSingle Barrel (The Original)(Cask 771 )",,,46.50%,700,39 €July 2016
"Buffalo Trace, Original BottlingWhite Dog (Wheated Mash)",,,57.00%,375,28 €August 2018
"W.L. Weller, Original Bottling (White Label)",12,,45.00%,700,662 €June 2019
"Buffalo Trace, Original BottlingExperimental Collection (White Oak Matured) b.2011",9,2002,45.00%,375,85 €March 2019
"Buffalo Trace, Original BottlingExperimental Collection (White Oak Matured) b.2009",16,1993,45.00%,375,127 €February 2018
"Buffalo Trace, Original BottlingExperimental Collection (White Oak Matured) b.2005",12,1993,45.00%,375,106 €February 2015
"Buffalo Trace, Original BottlingExperimental Collection (White Oak Matured) b.2015",13,2002,45.00%,375,153 €April 2019
"Buffalo Trace, Original BottlingExperimental Collection (Zinfandel) b.2006",14,1992,45.00%,375,387 €November 2018
"Buffalo Trace, Original BottlingExperimental Collection (Zinfandel) b.2007",19,1988,45.00%,375,179 €May 2015
"Buffalo Trace, Original BottlingExperimental Collection (Zinfandel Finish) b.2006",18,1988,45.00%,375,202 €February 2019
"George Dickel, EBRAEBRA Selection 2014 b.2014One of 251 Bottles (Cask 3.1)",7,2007,61.95%,750,118 €April 2016
"George Dickel, EBRAEBRA Selection 2015 b.2014One of 123 Bottles",4,2010,52.75%,750,102 €February 2019
"George Dickel, EBRA2nd Release b.2015One of 88 Bottles",7,2008,61.50%,750,122 €February 2019
"George Dickel, Original Bottling110th Anniversary b.1987",,,45.00%,750,153 €June 2019
"George Dickel, Original Bottling",3,,40.00%,1000,63 €February 2019
"George Dickel, Original BottlingSuperior No.12",,,45.00%,1000,37 €February 2019
"George Dickel, Original BottlingHollow Recipe",,,40.00%,1000,27 €February 2013
"George Dickel, Original BottlingNo.12",,,43.00%,1000,53 €March 2019
"George Dickel, Original BottlingBarrel Select b.2013",14,,53.00%,750,105 €January 2019
"George Dickel, Original BottlingBarrel Select b.2006",,,43.00%,750,84 €February 2019
"George Dickel, Original BottlingSuperior No.12",,,43.00%,700,32 €December 2018
"Cascade Hollow, Original BottlingOld Scout",13,,47.60%,750,108 €April 2019
"George Dickel, Original BottlingSpecial Barrel Reserve",10,,43.00%,750,107 €May 2018
"George Dickel, Original BottlingNo.8",,,43.00%,750,43 €June 2019
"George Dickel, Original BottlingRX",6,,40.00%,700,42 €February 2019
"George Dickel, Original Bottling b.1996",10,1986,43.00%,1000,173 €February 2019
"George Dickel, Original Bottling b.1997",10,1987,43.00%,700,77 €November 2018
"George Dickel, Original BottlingDistillery Reserve Collection",17,,43.50%,375,81 €May 2018
"George Dickel, Original BottlingWhite Corn",,,45.50%,750,22 €April 2019
"George Dickel, Original BottlingNo.8",,,40.00%,750,34 €March 2019
"George Dickel, Original BottlingOld No.12",,,45.00%,750,103 €March 2019
"George Dickel, Original Bottling b.1996",10,1986,43.00%,700,101 €February 2019
"George Dickel, Original BottlingSuperior No.12",,,45.00%,750,47 €December 2018
"George Dickel, Original BottlingBarrel Select",,,43.00%,750,93 €February 2019
"George Dickel, Scotch Malt Whisky SocietyB5.2 b.2016One of 138 Bottles",13,2003,53.30%,700,124 €January 2019
"Cascade Hollow, That Boutique-y Whisky CompanyOne of 547 Bottles (Batch 1)",14,,52.20%,500,96 €April 2019
"Cascade Hollow, Uncle NearestSingle BarrelOne of 173 Bottles (Cask 1l-2)",11,,56.40%,750,68 €June 2019
"FEW Spirits, Scotch Malt Whisky SocietyB4.3 b.2016One of 108 Bottles",3,2013,63.40%,700,88 €October 2017
"FEW Spirits, Scotch Malt Whisky SocietyB4.1 b.2015One of 114 Bottles",3,2012,62.60%,700,96 €March 2019
"FEW Spirits, Scotch Malt Whisky SocietyB1.1 b.2016One of 96 Bottles",3,2013,61.30%,700,185 €October 2017
"FEW Spirits, Scotch Malt Whisky SocietyB4.2 b.2015One of 114 Bottles",3,2012,61.30%,700,155 €February 2017
"FEW Spirits, That Boutique-y Whisky CompanyOne of 275 Bottles (Batch 2)",2,,51.80%,500,51 €December 2018
"Four Roses, Original BottlingSingle Barrel b.2014(Cask 1111-986)",7,2007,43.00%,700,78 €March 2016
"Four Roses, Original BottlingSmall Batch",,,45.00%,700,25 €May 2019
"Four Roses, Original BottlingSingle Barrel b.2008(Cask 10-24-00d)",,,43.00%,700,60 €April 2019
"Four Roses, Original BottlingSingle Barrel(Cask 12-6-006)",,,43.00%,700,81 €June 2018
"Four Roses, Original Bottling",6,,43.00%,375,58 €December 2017
"Four Roses, Original BottlingSmall Batch",,,45.00%,750,22 €February 2019
"Four Roses, Original BottlingSingle Barrel(Cask 344p)",,,50.00%,700,38 €April 2018
"Four Roses, Original BottlingSingle Barrel(Cask 70-5d)",,,61.40%,750,100 €September 2018
"Four Roses, Original Bottling",6,,40.00%,1000,72 €December 2018
"Four Roses, Original BottlingSingle Barrel(Cask 69-3f)",,,50.00%,700,60 €October 2015
"Bulleit, Original Bottling",,,40.00%,700,102 €April 2019
"Four Roses, Original Bottling2008 Release b.2008One of 3492 Bottles",10,,53.90%,750,552 €March 2018
"Four Roses, Original BottlingSingle Barrel b.2015(Cask 1-1l)",,,59.00%,750,43 €January 2019
"Bulleit, Original BottlingBarrel Strength(Batch 5)",,,62.70%,750,57 €April 2019
"Bulleit, Original BottlingSmall Batch",,,45.00%,700,23 €May 2019
"Four Roses, Original BottlingSingle Barrel b.2012(Cask 10-26-96d)",7,2005,43.00%,700,77 €January 2016
"Four Roses, Original BottlingSingle Barrel(Cask 6-6t)",,,50.00%,700,31 €October 2018
"Four Roses, Original BottlingSingle Barrel b.1999",,,43.00%,700,92 €October 2018
"Four Roses, Original BottlingSingle Barrel(Cask 9-25)",,,50.00%,700,43 €November 2016
"Four Roses, Original BottlingSingle Barrel b.2008",,,43.00%,700,90 €March 2019
"Bulleit, Original Bottling",10,,45.60%,700,34 €May 2019
"Four Roses, Original BottlingSingle BarrelOne of 1442 Bottles (Cask 15-1c)",,,52.30%,750,782 €October 2018
"Four Roses, Original BottlingLimited Edition 2015 b.2015One of 12672 Bottles",,,54.30%,700,193 €June 2019
"Four Roses, Original Bottling",6,,40.00%,700,52 €June 2019
"Four Roses, Original BottlingLimited Edition 2017 b.2017One of 10896 Bottles",,,54.00%,750,173 €June 2019
"Four Roses, Original BottlingPrivate Barrel(Cask 37-3p)",,,50.00%,750,52 €July 2016
"Four Roses, Original Bottling2009 Release b.2009One of 3432 Bottles",10,,64.00%,750,762 €November 2018
"Bulleit, Original Bottling",,,45.00%,700,26 €June 2019
"Four Roses, Original Bottling",,,40.00%,350,25 €December 2018
"Four Roses, Original BottlingSingle Barrel(Cask 15-4f)",,,50.00%,700,27 €January 2016
"Four Roses, Original Bottling",6,,43.00%,750,96 €June 2019
"Four Roses, Original BottlingSingle Barrel(Cask 78-4h)",,,59.80%,750,90 €February 2016
"Four Roses, Original BottlingLimited Edition 2012 b.2012(Cask 81-3s)",12,,54.80%,700,212 €November 2018
"Four Roses, Original BottlingSingle Barrel b.2000One of 248 Bottles (Cask 2-10-93c)",7,,43.00%,700,83 €March 2019
"Four Roses, Original Bottling",,,40.00%,1000,13 €October 2015
"Four Roses, Original BottlingSingle Barrel(Cask 35-6t)",,,50.00%,700,57 €March 2017
"Four Roses, Original BottlingLimited Edition b.2013(Cask 3-4d)",13,,63.40%,700,178 €September 2017
"Four Roses, Original BottlingLimited Edition 2016 b.2016One of 2838 Bottles",,,55.60%,700,148 €June 2019
"Four Roses, Original BottlingSingle Barrel b.2009(Cask 11-11-98d)",,,43.00%,700,35 €June 2016
"Four Roses, Original Bottling",,,40.00%,700,11 €February 2019
"Four Roses, Original BottlingSingle Barrel b.2004(Cask 9-26-95d)",7,,43.00%,700,127 €March 2018
"Four Roses, Original Bottling",6,,43.00%,700,52 €April 2019
"Four Roses, Original BottlingSingle Barrel b.2000(Cask 2-12-92)",,,43.00%,700,27 €August 2012
"Four Roses, Original BottlingLimited Edition 2014 b.2014(Cask 47-14 )",11,,54.20%,750,234 €May 2019
"Four Roses, Original BottlingSingle Barrel b.2007",,,43.00%,700,62 €November 2018
"Four Roses, Original BottlingLimited Edition 2014 b.2014One of 12516 Bottles",,,55.90%,700,158 €June 2019
"Four Roses, Original Bottling",,,43.00%,1000,56 €January 2018
"Four Roses, Original BottlingElliott´s Select b.2016One of 10224 Bottles",14,,56.50%,750,232 €May 2018
"Four Roses, Original Bottling2010 Release b.2010One of 3732 Bottles",10,,64.00%,750,421 €February 2019
"Four Roses, Original BottlingLimited Edition 2017 b.2017One of 3000 Bottles",,,53.90%,700,160 €June 2019
"Four Roses, Original Bottling",,,40.00%,1750,56 €June 2015
"Four Roses, Original BottlingSingle Barrel(Cask 4-23-99c)",,,43.00%,700,142 €May 2017
"Four Roses, Original BottlingSingle Barrel(Cask 38-2t)",,,50.00%,700,40 €May 2016
"Four Roses, Original BottlingSingle Barrel Reserve(Cask a/406)",,,43.00%,750,120 €June 2019
"Four Roses, Original Bottling",,,43.00%,1750,71 €August 2018
"Bulleit, Original Bottling",,,45.00%,750,17 €February 2019
"Four Roses, Original BottlingPrivate Selection(Cask 57-1g)",9,,53.00%,750,74 €September 2018
"Four Roses, Original BottlingPrivate Selection(Cask 39-1r)",11,,54.90%,750,96 €April 2019
"Four Roses, Original BottlingSingle Barrel(Cask 64-5n)",,,50.00%,700,34 €June 2018
"Four Roses, Original BottlingPrivate Selection(Cask 22-iu)",8,,55.70%,750,105 €July 2017
"Four Roses, Original BottlingSingle Barrel Reserve",,,43.00%,750,114 €May 2019
"Four Roses, Original BottlingSingle Barrel(Cask 29-5b)",,,50.00%,700,54 €July 2015
"Four Roses, Original BottlingSpecially Selected(Cask 10)",10,,56.60%,750,112 €January 2019
"Four Roses, Original BottlingPrivate Selection(Cask 89-2e)",9,,57.60%,750,80 €August 2018
"Four Roses, Original BottlingSingle Barrel(Cask 4-3f)",9,,57.30%,750,81 €October 2018
"Four Roses, Original Bottling",6,,43.00%,1000,47 €April 2019
"Four Roses, Original Bottling",,,40.00%,710,22 €May 2019
"Four Roses, Original BottlingSmall Batch (125th Anniversary) b.2013",,,51.60%,750,702 €April 2019
"Four Roses, Original BottlingSmall Batch (125th Anniversary) b.2013",,,51.50%,700,313 €May 2018
"Four Roses, Original BottlingSmall Batch (125th Anniversary ) b.2013One of 12468 Bottles",,,51.60%,700,354 €May 2019
"Four Roses, Original BottlingSmall Batch (130th Anniversary) b.2018One of 3804 Bottles",,,54.20%,700,221 €June 2019
"Four Roses, Original BottlingSmall Batch (130th Anniversary) b.2018One of 3809 Bottles",,,54.20%,700,222 €June 2019
"Four Roses, Original BottlingSmall Batch (130th Anniversary) b.2018One of 13140 Bottles",,,54.20%,750,232 €June 2019
"Four Roses, Original Bottling (1970s)",6,,49.14%,750,161 €November 2017
"Four Roses, Original Bottling (1970s)",,,43.00%,750,25 €September 2018
"Four Roses, Original Bottling (1980s)",,,40.00%,750,86 €June 2019
"Eagle Rare, Original Bottling (1980s)",10,,45.00%,750,365 €June 2019
"Four Roses, Original Bottling (1990s)",8,,43.00%,750,120 €February 2019
"Four Roses, Original Bottling (1990s)",,,40.00%,1000,25 €June 2019
"Four Roses, Original BottlingSingle Barrel (2011 Release) b.2011One of 3900 Bottles (Cask 17-3b)",12,,58.10%,750,234 €April 2018
"Four Roses, Original BottlingSingle Barrel (2013 Release) b.2013One of 6559 Bottles (Batch 3-2k)",13,,58.30%,750,200 €February 2017
"Four Roses, Original BottlingBarrel Strength (2016 Release) b.2016One of 9258 Bottles",,,55.60%,750,152 €May 2019
"Four Roses, Original BottlingSingle Barrel (40th Anniversary)One of 3504 Bottles (Cask 17-2u)",,,50.00%,750,410 €March 2019
"Four Roses, Original Bottling50th Anniversary (Al Young)",10,,53.80%,750,450 €January 2019
"Four Roses, Original Bottling50th Anniversary (Al-Young)(Cask 6-1j)",8,,55.40%,750,152 €May 2019
"Four Roses, Original BottlingElliott´s Select (Barrel Strength)",14,,57.00%,750,204 €April 2019
"Four Roses, Original Bottling (Black Label)",,,40.00%,700,29 €October 2018
"Four Roses, Original Bottling (Dark Bottle)",6,,43.00%,700,90 €May 2018
"Four Roses, Original BottlingSingle Barrel (First Edition)",,,43.00%,750,87 €November 2018
"Four Roses, Original BottlingFine Old (Japanese Import)",,,40.00%,700,43 €December 2018
"Four Roses, Original Bottling (Japanese Import)",,,40.00%,700,26 €January 2019
"Four Roses, Original Bottling (Japanese Import)",,,40.00%,4500,383 €December 2018
"Four Roses, Original BottlingSingle Barrel (Limited Edition 2012) b.2012(Cask 81-3r)",,,55.20%,700,237 €November 2018
"Four Roses, Original BottlingSingle Barrel (Limited Edition 2012) b.2012One of 5178 Bottles (Cask 81-2c)",12,,51.90%,700,212 €November 2018
"Four Roses, Original BottlingSingle Barrel (Limited Edition 2012) b.2012One of 5178 Bottles (Cask 81-2r)",12,,52.80%,700,151 €August 2017
"Four Roses, Original BottlingSingle Barrel (Limited Edition 2013) b.2013One of 6559 Bottles (Cask 3-4n)",13,,63.30%,700,122 €November 2016
"Four Roses, Original BottlingSingle Barrel (Limited Edition 2013) b.2013One of 6559 Bottles (Cask 3-4f)",13,,62.70%,700,259 €December 2018
"Four Roses, Original BottlingSingle Barrel (Limited Edition 2013) b.2013One of 6559 Bottles (Cask 3-4p)",13,,63.40%,700,135 €August 2016
"Four Roses, Original BottlingSingle Barrel (Limited Edition 2013) b.2013One of 6559 Bottles (Cask 3-4m)",13,,62.90%,700,202 €February 2019
"Four Roses, Original BottlingSingle Barrel (Limited Edition 2014) b.2014One of 7122 Bottles (Cask 47-1k)",11,,52.20%,700,187 €November 2018
"Four Roses, Original BottlingSingle Barrel (Limited Edition 2014) b.2014One of 7122 Bottles (Cask 47-1q)",11,,54.20%,700,122 €February 2018
"Four Roses, Original BottlingSingle Barrel (Limited Edition 2014) b.2014One of 7122 Bottles (Cask 47-ie)",11,,53.80%,700,166 €June 2019
"Four Roses, Original BottlingSingle Barrel (Limited Edition 2014) b.2014One of 7122 Bottles (Cask 47-1n)",11,,54.00%,700,196 €August 2018
"Four Roses, Original BottlingSingle Barrel (Limited Edition 2014) b.2014One of 7122 Bottles (Cask 47-1h)",11,,53.90%,700,174 €May 2017
"Four Roses, Original Bottling (Old Style)",,,40.00%,700,24 €May 2019
"Four Roses, Original Bottling (Old Style)",6,,43.00%,750,227 €October 2018
"Bulleit, Original Bottling (Old Style)",,,40.00%,700,13 €January 2019
"Four Roses, Original BottlingSuper Premium (Platinum)",,,43.00%,750,132 €April 2019
"Garrison, Original Bottling b.2012",2,2010,47.00%,750,94 €November 2018
"Garrison, Original BottlingCowboy Bourbon Wooden Box b.2013One of 5200 Bottles",4,2009,67.50%,750,198 €June 2019
"Kentucky Tavern, Original BottlingPremium Bourbon",,,43.00%,750,24 €November 2018
"Kentucky Tavern, Original Bottling",8,,43.00%,750,165 €March 2019
"Kentucky Tavern, Original Bottling",8,,43.00%,700,77 €April 2019
"Glenmore, Original BottlingSilver Label",4,,43.00%,700,70 €January 2019
"Kentucky Tavern, Original Bottling",5,,50.00%,946,162 €September 2014
"Kentucky Derby, Original Bottling (1970s)",8,,43.00%,750,87 €March 2019
"Kentucky Tavern, Original Bottling (1970s)",,,43.00%,750,124 €August 2018
"Kentucky Tavern, Original Bottling (1980s)",,,40.00%,1000,18 €April 2019
"Heaven Hill, ArchivesThe Fishes of Samoa b.2017One of 271 Bottles (Cask 152716)",8,2009,63.50%,700,91 €October 2018
"Heaven Hill, Cadenhead b.2005One of 174 Bottles",8,,62.00%,700,235 €February 2019
"Heaven Hill, Cadenhead b.2006One of 192 Bottles",9,,61.50%,700,275 €February 2019
"Heaven Hill, CadenheadAuthentic Collection b.2002One of 144 Bottles",15,,64.20%,700,530 €January 2019
"Heaven Hill, Cadenhead b.2004One of 222 Bottles",10,,60.50%,700,266 €March 2018
"Heaven Hill, Cadenhead175th Anniversary b.2016One of 102 Bottles",20,1996,50.80%,700,755 €January 2019
"Heaven Hill, Cadenhead b.2006One of 102 Bottles",14,,56.90%,700,280 €May 2015
"Heaven Hill, CadenheadAuthentic Collection b.2000One of 204 Bottles",5,,63.00%,700,208 €January 2019
"Heaven Hill, Cadenhead b.2000One of 216 Bottles",5,,63.00%,700,180 €January 2019
"Heaven Hill, Cadenhead b.2017",20,,51.00%,700,487 €March 2019
"Heaven Hill, Cadenhead b.2011One of 144 Bottles",14,,59.80%,700,311 €April 2016
"Heaven Hill, Cadenhead b.2010One of 177 Bottles",13,,61.60%,700,116 €October 2015
"Heaven Hill, Cadenhead b.2012One of 132 Bottles",15,,58.90%,700,506 €June 2017
"Heaven Hill, Cadenhead b.2016One of 150 Bottles",19,,57.70%,700,384 €March 2019
"Heaven Hill, Cadenhead b.2014One of 126 Bottles",17,,58.00%,700,430 €January 2019
"Heaven Hill, Cadenhead b.2007One of 168 Bottles",10,,62.20%,700,282 €February 2017
"Heaven Hill, Cadenhead b.2005One of 174 Bottles",13,,59.10%,700,500 €March 2019
"Heaven Hill, Copper Monument b.2017One of 276 Bottles (Cask 152708)",8,2009,63.00%,700,102 €May 2019
"Heaven Hill, EBRAEBRA Selection 2014 b.2014One of 120 Bottles (Cask 1.5)",15,1999,74.55%,750,2005 €July 2017
"Heaven Hill, EBRAEBRA Selection 2014 b.2014One of 132 Bottles (Cask 1.6)",15,1999,73.75%,750,2013 €November 2017
"Heaven Hill, EBRA (Release 1.1) b.2010One of 77 Bottles",16,1994,65.40%,750,2604 €September 2017
"Heaven Hill, EBRA (Release 1.2) b.2010One of 84 Bottles",18,1992,56.20%,750,2461 €July 2017
"Heaven Hill, EBRA (Release 1.3) b.2013One of 42 Bottles",22,,75.35%,750,1402 €September 2017
"Heaven Hill, EBRA (Release 1.4) b.2013One of 41 Bottles",23,,77.15%,750,1511 €September 2017
"Heaven Hill, Malts of Scotland b.2015One of 258 Bottles (Cask 15063)",14,2001,52.80%,700,80 €December 2018
"Heaven Hill, Malts of Scotland b.2017One of 199 Bottles (Cask 17024)",16,2001,46.50%,700,90 €March 2019
"Heaven Hill, Malts of Scotland b.2015One of 245 Bottles (Cask 15042)",10,2005,52.10%,700,81 €April 2019
"Heaven Hill, Malts of Scotland b.2015One of 215 Bottles (Cask 15041)",14,2001,48.90%,700,126 €May 2019
"Heaven Hill, Malts of Scotland b.2016One of 177 Bottles (Cask 16034)",15,2001,53.80%,700,136 €December 2018
"Heaven Hill, Malts of Scotland b.2016One of 201 Bottles (Cask 16008)",15,2001,55.20%,700,153 €August 2018
"Heaven Hill, North Star Spirits b.2018One of 253 Bottles (Cask 6)",9,2009,66.10%,700,96 €June 2019
"Elijah Craig, Original BottlingBarrel Proof",,,69.70%,700,93 €October 2018
"Rebel Yell, Original Bottling",,,40.00%,750,106 €March 2018
"Parker's Heritage Collection, Original Bottling",10,,48.00%,750,537 €December 2018
"Old Fitzgerald, Original Bottling1849",,,45.00%,750,235 €June 2019
"Rittenhouse, Original Bottling(Cask 23)",25,,50.00%,750,1512 €February 2019
"Elijah Craig, Original Bottling",,,66.20%,700,210 €June 2019
"Heaven Hill, Original BottlingBarrel Strength",23,,40.60%,750,1008 €February 2019
"Henry McKenna, Original BottlingSingle Barrel b.2015(Cask 2604)",10,2005,50.00%,750,84 €April 2019
"Elijah Craig, Original BottlingSingle Barrel b.2017(Cask 76)",23,,45.00%,750,327 €June 2019
"Mark Twain, Original Bottling",,,40.00%,700,15 €March 2019
"Rittenhouse, Original BottlingStraight Rye",,,50.00%,750,53 €September 2015
"Old Fitzgerald, Original BottlingAround We Go Decanter Decanter",6,,43.00%,750,168 €August 2018
"Elijah Craig, Original BottlingSmall Batch",10,,47.00%,750,52 €December 2018
"Elijah Craig, Original BottlingBarrel Proof b.2013(Batch b517)",12,2001,62.10%,700,93 €June 2019
"Elijah Craig, Original BottlingSingle Barrel(Cask 3783)",18,,45.00%,750,187 €October 2018
"Parker's Heritage Collection, Original BottlingSingle Barrel(Cask 5027244 )",11,,61.00%,750,234 €September 2018
"Old Fitzgerald, Original Bottling1849",,,45.00%,700,103 €August 2017
"Evan Williams, Original Bottling",7,,43.00%,700,46 €June 2019
